sku,name,customerReviewAverage,customerReviewCount,customerTopRated,manufacturer,class,condition
6565845,Apple - MacBook Air 15-inch Laptop - M3 chip Built for Apple Intelligence - 8GB Memory - 512GB SSD - Space Gray,4.8,252.0,True,Apple,APPLE LAPTOP,New
6565846,Apple - MacBook Air 15-inch Laptop - M3 chip Built for Apple Intelligence - 8GB Memory - 256GB SSD - Silver,4.9,935.0,True,Apple,APPLE LAPTOP,New
6565847,Apple - MacBook Air 15-inch Laptop - M3 chip Built for Apple Intelligence - 8GB Memory - 512GB SSD - Silver,4.8,252.0,True,Apple,APPLE LAPTOP,New
6565850,Apple - MacBook Air 15-inch Laptop - M3 chip Built for Apple Intelligence - 8GB Memory - 512GB SSD - Starlight,4.8,252.0,True,Apple,APPLE LAPTOP,New
6565851,Apple - MacBook Air 15-inch Laptop - M3 chip Built for Apple Intelligence - 8GB Memory - 256GB SSD - Midnight,4.9,935.0,True,Apple,APPLE LAPTOP,New
6565854,Apple - MacBook Air 15-inch Laptop - M3 chip Built for Apple Intelligence - 16GB Memory - 512GB SSD - Space Gray,4.9,962.0,True,Apple,APPLE LAPTOP,New
6565856,Apple - MacBook Air 15-inch Laptop - M3 chip Built for Apple Intelligence - 16GB Memory - 512GB SSD - Starlight,4.9,962.0,True,Apple,APPLE LAPTOP,New
6565857,Apple - MacBook Air 15-inch Laptop - M3 chip Built for Apple Intelligence - 16GB Memory - 512GB SSD - Midnight,4.9,962.0,True,Apple,APPLE LAPTOP,New
6565859,Apple - MacBook Air 13-inch Laptop - Apple M4 chip Built for Apple Intelligence - 16GB Memory - 256GB SSD - Starlight,4.9,4103.0,True,Apple,APPLE LAPTOP,New
6565860,Apple - MacBook Air 13-inch Laptop - Apple M4 chip Built for Apple Intelligence - 16GB Memory - 512GB SSD - Starlight,4.9,1005.0,True,Apple,APPLE LAPTOP,New
6565862,Apple - MacBook Air 13-inch Laptop - Apple M4 chip Built for Apple Intelligence - 16GB Memory - 256GB SSD - Midnight,4.9,4103.0,True,Apple,APPLE LAPTOP,New
6565863,Apple - MacBook Air 13-inch Laptop - Apple M4 chip Built for Apple Intelligence - 16GB Memory - 512GB SSD - Midnight,4.9,1005.0,True,Apple,APPLE LAPTOP,New
6565864,Apple - MacBook Air 15-inch Laptop - Apple M4 chip Built for Apple Intelligence - 16GB Memory - 256GB SSD - Silver,4.9,1172.0,True,Apple,APPLE LAPTOP,New
6565865,Apple - MacBook Air 15-inch Laptop - Apple M4 chip Built for Apple Intelligence - 16GB Memory - 512GB SSD - Silver,4.8,32.0,True,Apple,APPLE LAPTOP,New
6565866,Apple - MacBook Air 15-inch Laptop - Apple M4 chip Built for Apple Intelligence - 16GB Memory - 256GB SSD - Starlight,4.9,1172.0,True,Apple,APPLE LAPTOP,New
6565868,Apple - MacBook Air 15-inch Laptop - Apple M4 chip Built for Apple Intelligence - 16GB Memory - 512GB SSD - Starlight,4.9,521.0,True,Apple,APPLE LAPTOP,New
6565869,Apple - MacBook Air 15-inch Laptop - Apple M4 chip Built for Apple Intelligence - 16GB Memory - 256GB SSD - Midnight,4.9,1172.0,True,Apple,APPLE LAPTOP,New
6565870,Apple - MacBook Air 15-inch Laptop - Apple M4 chip Built for Apple Intelligence - 16GB Memory - 512GB SSD - Midnight,4.9,521.0,True,Apple,APPLE LAPTOP,New
6565871,14-inch MacBook Pro - Apple M5 chip with 10-core CPU and 10-core GPU - 16GB Memory - 512GB SSD - Space Black,5.0,2.0,False,Apple,APPLE LAPTOP,New
6565872,14-inch MacBook Pro - Apple M5 chip with 10-core CPU and 10-core GPU - 16GB Memory - 1TB SSD - Space Black,5.0,1.0,False,Apple,APPLE LAPTOP,New
6565873,14-inch MacBook Pro - Apple M5 chip with 10-core CPU and 10-core GPU - 24GB Memory - 1TB SSD - Space Black,,,,Apple,APPLE LAPTOP,New
6565874,14-inch MacBook Pro - Apple M5 chip with 10-core CPU and 10-core GPU - 16GB Memory - 512GB SSD - Silver,,,,Apple,APPLE LAPTOP,New
6565875,14-inch MacBook Pro - Apple M5 chip with 10-core CPU and 10-core GPU - 16GB Memory - 1TB SSD - Silver,,,,Apple,APPLE LAPTOP,New
6565877,14-inch MacBook Pro - Apple M5 chip with 10-core CPU and 10-core GPU - 24GB Memory - 1TB SSD - Silver,,,,Apple,APPLE LAPTOP,New
6566246,"Apple - Geek Squad Certified Refurbished MacBook Air 15"" Laptop - M2 chip - 16GB Memory - 512GB SSD - Midnight",5.0,1.0,False,Apple,APPLE LAPTOP,Refurbished
6566248,"Apple - Geek Squad Certified Refurbished MacBook Air 15"" Laptop - M2 chip - 16GB Memory - 1TB SSD - Midnight",2.3,3.0,False,Apple,APPLE LAPTOP,Refurbished
6567144,"MacBook Air 13.3"" Pre-Owned Laptop - Apple M1 chip - 8GB Memory - 128GB SSD (2020) - Silver",5.0,1.0,False,Apple,SO LAPTOPS,Pre-Owned
6567669,"Lenovo - IdeaPad 3i Chromebook Laptop - 15.6"" Full HD Touch Screen - Pentium Silver N6000 - 8GB Memory - 128GB eMMC - Arctic Grey",4.6,225.0,True,Lenovo,CHROME,New
6534616,"Apple - MacBook Pro 14"" Laptop - M3 Pro chip Built for Apple Intelligence - 18GB Memory - 14-core GPU - 512GB SSD - Silver",4.9,3304.0,True,Apple,APPLE LAPTOP,New
6534623,"Apple - MacBook Pro 14"" Laptop - M3 Pro chip Built for Apple Intelligence - 18GB Memory - 18-core GPU - 1TB SSD - Silver",4.9,776.0,True,Apple,APPLE LAPTOP,New
6534624,"Apple - MacBook Pro 14"" Laptop - M3 Pro chip Built for Apple Intelligence - 18GB Memory - 18-core GPU - 1TB SSD - Space Black",4.9,776.0,True,Apple,APPLE LAPTOP,New
6534625,"Apple - MacBook Pro 16"" Laptop - M3 Pro chip Built for Apple Intelligence - 36GB Memory - 18-core GPU - 512GB SSD - Space Black",4.8,439.0,True,Apple,APPLE LAPTOP,New
6534626,"Apple - MacBook Pro 16"" Laptop - M3 Pro chip Built for Apple Intelligence - 36GB Memory - 18-core GPU - 512GB SSD - Silver",4.8,439.0,True,Apple,APPLE LAPTOP,New
6534637,"Apple - MacBook Pro 16"" Laptop - M3 Max chip Built for Apple Intelligence - 36GB Memory - 30-core GPU - 1TB SSD - Silver",4.8,405.0,True,Apple,APPLE LAPTOP,New
6534638,Apple - MacBook Air 13-inch Laptop - Apple M4 chip Built for Apple Intelligence - 24GB Memory - 512GB SSD - Midnight,4.9,410.0,True,Apple,APPLE LAPTOP,New
6534639,Apple - MacBook Air 15-inch Laptop - Apple M4 chip Built for Apple Intelligence - 24GB Memory - 512GB SSD - Silver,4.9,386.0,True,Apple,APPLE LAPTOP,New
6534642,Apple - MacBook Air 15-inch Laptop - Apple M4 chip Built for Apple Intelligence - 24GB Memory - 512GB SSD - Starlight,4.9,386.0,True,Apple,APPLE LAPTOP,New
6534643,Apple - MacBook Air 15-inch Laptop - Apple M4 chip Built for Apple Intelligence - 24GB Memory - 512GB SSD - Midnight,4.9,386.0,True,Apple,APPLE LAPTOP,New
6534644,Apple - MacBook Air 13-inch Laptop - Apple M4 chip Built for Apple Intelligence - 16GB Memory - 256GB SSD - Sky Blue,4.9,4103.0,True,Apple,APPLE LAPTOP,New
6534646,Apple - MacBook Air 13-inch Laptop - Apple M4 chip Built for Apple Intelligence - 16GB Memory - 512GB SSD - Sky Blue,4.9,1005.0,True,Apple,APPLE LAPTOP,New
6534647,Apple - MacBook Air 13-inch Laptop - Apple M4 chip Built for Apple Intelligence - 24GB Memory - 512GB SSD - Sky Blue,4.9,410.0,True,Apple,APPLE LAPTOP,New
6534648,Apple - MacBook Air 15-inch Laptop - Apple M4 chip Built for Apple Intelligence - 16GB Memory - 256GB SSD - Sky Blue,4.9,1172.0,True,Apple,APPLE LAPTOP,New
6534818,"Apple - Geek Squad Certified Refurbished MacBook Pro - 13"" Display - Intel Core i5 - 8 GB Memory - 128GB Flash Storage - Silver",3.5,73.0,False,Apple,APPLE LAPTOP,Refurbished
6534820,"Apple - Geek Squad Certified Refurbished MacBook Air - 13.3"" Display - Intel Core i5 - 8GB Memory - 128GB Flash Storage - Silver",3.8,139.0,False,Apple,APPLE LAPTOP,Refurbished
6535992,"HP - 15.6"" Chromebook Laptop - Intel Processor N200 - 8GB Memory - 64GB eMMC - Natural Silver",4.5,1507.0,True,HP,CHROME,New
6537012,"GIGABYTE - AERO 14"" OLED QHD Creator Laptop - Intel i7-13700H with 16GB LPDDR5 and 1TB SSD - NVIDIA RTX 4050 - Silver",3.0,1.0,False,GIGABYTE,SO LAPTOPS,New
6539620,"MSI - Prestige 13 Evo 13.3"" Laptop - Intel Core i7-1360P with 32GB Memory - 1TB SSD - Stellar Gray",,,,MSI,SO LAPTOPS,New
6542092,"ASUS - Vivobook 16 16"" FHD+ Laptop - AMD Ryzen 7 with 16GB Memory - 1TB SSD - Indie Black",4.4,283.0,False,ASUS,SO LAPTOPS,New
6543506,"Apple - MacBook Pro 13"" (2020) Refurbished 2560x1600 - Intel 8th Gen Core i5 with 8GB Ram - Intel IrisPlus 645 - 256GB SSD - Space Gray",3.7,3.0,False,Apple,SO LAPTOPS,Refurbished
6543508,"Apple - MacBook Air 13"" (2020) Refurbished 2560x1600 - Intel 9th Gen Core i5 with 8GB Memory - Intel Iris Plus - 512GB SSD - Space Gray",2.0,2.0,False,Apple,SO LAPTOPS,Refurbished
6543509,"Apple - MacBook Pro 15"" (2019) Refurbished 2880x1800 - Intel 9th Gen Core i7 with 16GB Memory - AMD Pro 555X - 256GB SSD - Space Gray",3.4,5.0,False,Apple,SO LAPTOPS,Refurbished
6543526,"ASUS - Zenbook 14X 14.5"" 2.8K OLED Touch Laptop - Intel Evo Platform i7-13700H - 16GB Memory - 512GB SSD - Inkwell Gray",4.6,1042.0,True,ASUS,BLUE LABEL,New
6544230,"Geek Squad Certified Refurbished MacBook Pro 16"" Laptop - Apple M1 Pro chip - 16GB Memory - 512GB SSD - Space Gray",4.1,44.0,False,Apple,APPLE LAPTOP,Refurbished
6544232,"Geek Squad Certified Refurbished MacBook Pro 14"" Laptop - Apple M1 Pro chip - 16GB Memory - 512GB SSD - Space Gray",4.3,130.0,False,Apple,APPLE LAPTOP,Refurbished
6544236,"Geek Squad Certified Refurbished MacBook Pro 16"" Laptop - Apple M1 Pro chip - 16GB Memory - 1TB SSD - Space Gray",3.8,46.0,False,Apple,APPLE LAPTOP,Refurbished
6544237,"Geek Squad Certified Refurbished MacBook Pro 14"" Laptop - Apple M1 Pro chip - 16GB Memory - 512GB SSD - Silver",4.3,130.0,False,Apple,APPLE LAPTOP,Refurbished
6544247,"Geek Squad Certified Refurbished MacBook Pro 16"" Laptop - Apple M1 Pro chip - 16GB Memory - 512GB SSD - Silver",4.1,44.0,False,Apple,APPLE LAPTOP,Refurbished
6544250,"Apple - Geek Squad Certified Refurbished MacBook Pro - 13"" Display with Touch Bar - Intel Core i7 - 16GB Memory - 512GB SSD - Space Gray",,,,Apple,APPLE LAPTOP,Refurbished
6544251,"Apple - Geek Squad Certified Refurbished Macbook Air With Retina True Tone Display - 13.3"" - CORE i7 - 8 GB RAM - 256 GB SSD - Space Gray",,,,Apple,APPLE LAPTOP,Refurbished
6544280,"Apple - Geek Squad Certified Refurbished MacBook Pro - 15"" Display with Touch Bar - Intel Core i7 - 16GB Memory - 512GB SSD - Silver",5.0,1.0,False,Apple,APPLE LAPTOP,Refurbished
6544281,"Apple - Geek Squad Certified Refurbished MacBook Pro - 13"" Display with Touch Bar - Intel Core i5 - 8GB Memory - 512GB SSD - Silver",4.1,21.0,False,Apple,APPLE LAPTOP,Refurbished
6544287,"Apple - Geek Squad Certified Refurbished MacBook Pro - 13"" Display with Touch Bar - Intel Core i7 - 16GB Memory - 512GB SSD - Silver",,,,Apple,APPLE LAPTOP,Refurbished
6544376,"Apple - Geek Squad Certified Refurbished MacBook Pro 16"" Display with Touch Bar - Intel Core i9 - 32GB Memory - 1TB SSD - Silver",,,,Apple,APPLE LAPTOP,Refurbished
6544377,"Apple - Geek Squad Certified Refurbished MacBook Pro 16"" Laptop - Intel Core i7 - 32GB Memory - 512GB SSD - Silver",,,,Apple,APPLE LAPTOP,Refurbished
6545458,"Lenovo - 15.6"" Refurbished 1920 x 1080 FHD - Intel 8th Gen Core i5-8250U with 16GB RAM - Intel UHD Graphics 620 - 512GB SSD - Black",,,,Lenovo,SO LAPTOPS,Refurbished
6545466,"Lenovo - 15.6"" Refurbished 1920 x 1080 FHD - Intel 8th Gen Core i7-8665U with 32GB RAM - NVIDIA Quadro P520 - 512GB SSD - Black",,,,Lenovo,SO LAPTOPS,Refurbished
6545467,"HP - 15.6"" Refurbished 1920 x 1080 FHD - Intel 8th Gen Core i7-8650U with 32GB RAM - Intel UHD Graphics 620 - 512GB SSD - Silver",3.0,4.0,False,HP,SO LAPTOPS,Refurbished
6545472,"Dell - 5500 15.6"" Refurbished Laptop - Intel 8th Gen Core i5-8265U with 16GB RAM - Intel UHD Graphics 620 - 256GB SSD - Gray",4.4,5.0,False,Dell,SO LAPTOPS,Refurbished
6545476,"HP - 14"" Refurbished 1920 x 1080 FHD - Intel 11th Gen Core i5-1145G7 with 32GB RAM - Intel Iris Xe Graphics - 1TB SSD - Silver",5.0,2.0,False,HP,SO LAPTOPS,Refurbished
6545479,"Lenovo - 15.6"" Refurbished 1920 x 1080 FHD - Intel 8th Gen Core i7-8650U with 32GB RAM - NVIDIA Quadro P500 - 1TB SSD - Black",5.0,1.0,False,Lenovo,SO LAPTOPS,Refurbished
6545480,"Dell - 15.6"" Refurbished 1920 x 1080 FHD - Intel 8th Gen Core i7-8750H with 32GB RAM - NVIDIA Quadro P1000 - 512GB SSD - Black",,,,Dell,SO LAPTOPS,Refurbished
6545481,"Dell - 15.6"" Refurbished 1920 x 1080 FHD - Intel Xeon E-2176M with 32GB RAM - NVIDIA Quadro P1000 - 512GB SSD - Black",,,,Dell,SO LAPTOPS,Refurbished
6545484,"HP - 15.6"" Refurbished 1920 x 1080 FHD - Intel 8th Gen Core i7-8850H with 32GB RAM - NVIDIA Quadro P1000 - 1TB SSD - Gray",5.0,2.0,False,HP,SO LAPTOPS,Refurbished
6545486,"Dell - 15.6"" Refurbished 1920 x 1080 FHD - Intel 9th Gen Core i7-9750H with 32GB RAM - NVIDIA Quadro T1000 - 512GB SSD - Silver",2.8,4.0,False,Dell,SO LAPTOPS,Refurbished
6547351,"HP - OMEN 16"" 240Hz Gaming Laptop WQXGA Intel Core i7-13700HX With 16GB Memory - NVIDIA GeForce RTX 4070 8GB GDDR6 512GB SSD - Shadow Black",,,,HP,SO LAPTOPS,New
6547626,"MSI - Prestige 13 Evo A12M 13.3"" Laptop - Intel Core i5 with 16GB Memory - 512 GB SSD - Pure White",2.0,1.0,False,MSI,SO LAPTOPS,New
6547764,"Dell - Precision 7000 17.3"" Laptop - Intel Core i7 with 32GB Memory - 512 GB SSD - Aluminum Titan Gray",1.0,1.0,False,Dell,SO LAPTOPS,New
6548704,"Apple - Geek Squad Certified Refurbished MacBook Air - 13.3"" Display - Intel Core i5 - 4GB Memory - 128GB Flash Storage - Silver",5.0,1.0,False,Apple,APPLE LAPTOP,Refurbished
6548705,"Apple - Geek Squad Certified Refurbished MacBook Pro - 13"" Display with Touch Bar - Intel Core i5 - 8GB Memory - 512GB SSD - Silver",4.1,21.0,False,Apple,APPLE LAPTOP,Refurbished
6548707,"Apple - Geek Squad Certified Refurbished MacBook Pro® 15.4"" Laptop - Intel Core i7 with 4GB Memory - 500GB HDD - Silver",,,,Apple,APPLE LAPTOP,Refurbished
6548709,"Apple - Geek Squad Certified Refurbished MacBook Air - 13.3"" Display - Intel Core i5 - 4GB Memory - 256GB Flash Storage - Silver",1.0,4.0,False,Apple,APPLE LAPTOP,Refurbished
6549131,"Apple - Geek Squad Certified Refurbished MacBook Air 13.3"" Laptop - Intel Core i5 with 4GB Memory - 128GB SSD - Silver",,,,Apple,APPLE LAPTOP,Refurbished
6549139,"Apple - Geek Squad Certified Refurbished MacBook Air - 13.3"" Display - Intel Core i5 - 4GB Memory - 128GB Flash Storage - Silver",5.0,1.0,False,Apple,APPLE LAPTOP,Refurbished
6549168,"Apple - Geek Squad Certified Refurbished MacBook Pro w/Touch Bar - 13"" Display - Intel Core i5 - 8 GB Memory-512GB Flash Storage - Space Gray",,,,Apple,APPLE LAPTOP,Refurbished
6549188,"Apple - Geek Squad Certified Refurbished MacBook Pro - 13"" Display - Intel Core i5 - 8 GB Memory - 512GB Flash Storage - Space Gray",4.1,18.0,False,Apple,APPLE LAPTOP,Refurbished
6549189,"Apple - Geek Squad Certified Refurbished MacBook Pro - Intel Core i5 - 13.3"" Display - 4GB Memory - 500GB Hard Drive - Silver",,,,Apple,APPLE LAPTOP,Refurbished
6549197,"Apple - Refurbished MacBook - 12"" Display - Intel Core M3 - 8GB Memory - 256GB Flash Storage - Space Gray",3.1,7.0,False,Apple,APPLE LAPTOP,Refurbished
6549198,"Apple - Geek Squad Certified Refurbished MacBook Pro with Retina display - 13.3"" Display - 8GB Memory - 128GB Flash Storage - Silver",,,,Apple,APPLE LAPTOP,Refurbished
6549199,"Apple - Geek Squad Certified Refurbished MacBook Air - 13.3"" Display - Intel Core i5 - 8GB Memory - 256GB Flash Storage - Silver",3.0,2.0,False,Apple,APPLE LAPTOP,Refurbished
6549200,"Apple - Geek Squad Certified Refurbished MacBook Pro - 13"" Display - Intel Core i5 - 8 GB Memory - 128GB Flash Storage - Silver",3.5,73.0,False,Apple,APPLE LAPTOP,Refurbished
6549202,"Apple - Geek Squad Certified Refurbished MacBook Air 11.6"" Laptop - Intel Core i5 with 4GB Memory - 128GB SSD - Silver",,,,Apple,APPLE LAPTOP,Refurbished
6549207,"Apple - Geek Squad Certified Refurbished MacBook Pro - 15"" Display - Intel Core i7 - 16 GB Memory - 512GB Flash Storage - Space Gray",4.2,22.0,False,Apple,APPLE LAPTOP,Refurbished
6549237,"Apple - Geek Squad Certified Refurbished MacBook Air - 13.3"" Display - Intel Core i5 - 8GB Memory - 128GB Flash Storage - Silver",3.8,139.0,False,Apple,APPLE LAPTOP,Refurbished
6549239,"Apple - Geek Squad Certified Refurbished MacBook Pro with Retina display - 13.3"" Display - 8GB Memory - 128GB Flash Storage - Silver",,,,Apple,APPLE LAPTOP,Refurbished
6549240,"Apple - Geek Squad Certified Refurbished MacBook Air - 13.3"" Display - Intel Core i5 - 8GB Memory - 128GB Flash Storage - Silver",3.8,139.0,False,Apple,APPLE LAPTOP,Refurbished
6549241,"Apple - Geek Squad Certified Refurbished MacBook Pro - 15"" Display - Intel Core i7 - 16 GB Memory - 256GB Flash Storage - Space Gray",2.3,10.0,False,Apple,APPLE LAPTOP,Refurbished
6549242,"Apple - Geek Squad Certified Refurbished MacBook Pro w/Retina display(Latest Model)-13.3"" Display-8GB Memory-512GB Flash Storage - Silver",,,,Apple,APPLE LAPTOP,Refurbished
6549243,"Apple - Geek Squad Certified Refurbished MacBook Pro w/Touch Bar - 13"" Display - Intel Core i5 - 8 GB Memory-512GB Flash Storage - Silver",,,,Apple,APPLE LAPTOP,Refurbished
6549246,"Geek Squad Certified Refurbished MacBook Air 13.3"" Laptop - Apple M1 chip - 8GB Memory - 512GB SSD - Silver",4.1,67.0,False,Apple,APPLE LAPTOP,Refurbished
6549248,"Geek Squad Certified Refurbished MacBook Pro 13.3"" Laptop - Apple M1 chip - 8GB Memory - 256GB SSD - Space Gray",4.5,167.0,False,Apple,APPLE LAPTOP,Refurbished
6549249,"Geek Squad Certified Refurbished MacBook Air 13.3"" Laptop - Apple M1 chip - 8GB Memory - 256GB SSD - Silver",4.4,393.0,False,Apple,APPLE LAPTOP,Refurbished
6549251,"Apple - Geek Squad Certified Refurbished MacBook Air - 13.3"" Retina Display - Intel Core i5 - 8GB Memory - 128GB Flash Storage - Space Gray",4.3,99.0,False,Apple,APPLE LAPTOP,Refurbished
6549254,"Apple - Geek Squad Certified Refurbished MacBook Pro 13.3"" Laptop - Intel Core i5 with 8GB Memory - 256GB SDD - Silver",,,,Apple,APPLE LAPTOP,Refurbished
6549257,"Apple - Geek Squad Certified Refurbished MacBook Pro with Retina display - 13.3"" Display - 8GB Memory - 256GB Flash Storage - Silver",,,,Apple,APPLE LAPTOP,Refurbished
6549281,"Apple - Geek Squad Certified Refurbished MacBook Air 13.3"" Laptop - Intel Core i5 with 4GB Memory - 256GB SSD - Silver",,,,Apple,APPLE LAPTOP,Refurbished
6549285,"Geek Squad Certified Refurbished MacBook Pro 13.3"" Laptop - Apple M1 chip - 8GB Memory - 512GB SSD - Silver",4.0,78.0,False,Apple,APPLE LAPTOP,Refurbished
6549287,"Apple - Geek Squad Certified Refurbished MacBook Pro - 13"" Display - Intel Core i5 - 8 GB Memory - 256GB Flash Storage - Silver",,,,Apple,APPLE LAPTOP,Refurbished
6549300,"Apple - Geek Squad Certified Refurbished Macbook - 12"" Display - Intel Core M5 - 8GB Memory - 512GB Flash Storage - Space Gray",,,,Apple,APPLE LAPTOP,Refurbished
6549302,"Apple - Geek Squad Certified Refurbished MacBook Pro with Retina display - 13.3"" Display - 8GB Memory - 256GB Flash Storage - Silver",,,,Apple,APPLE LAPTOP,Refurbished
6549303,"Apple - Geek Squad Certified Refurbished MacBook Pro 15.4"" Laptop - Intel Core 2 Duo with 4GB Memory - 250GB HDD - Aluminium",,,,Apple,APPLE LAPTOP,Refurbished
6549307,"Apple - Geek Squad Certified Refurbished MacBook Pro 15.4"" Laptop - Intel Core i7 with 4GB Memory - 500GB HDD - Silver",,,,Apple,APPLE LAPTOP,Refurbished
6549310,"Apple - Geek Squad Certified Refurbished MacBook Air 11.6"" Laptop - Intel Core i5 with 4GB Memory - 64GB SSD - Silver",,,,Apple,APPLE LAPTOP,Refurbished
6549342,"Apple - Geek Squad Certified Refurbished MacBook Pro - 13"" Display - Intel Core i5 - 8 GB Memory - 256GB Flash Storage - Space Gray",,,,Apple,APPLE LAPTOP,Refurbished
6549344,"Apple - Geek Squad Certified Refurbished MacBook Pro 13.3"" Laptop - Intel Core i5 with 8GB Memory - 256GB SDD - Silver",,,,Apple,APPLE LAPTOP,Refurbished
6549427,"Apple - Geek Squad Certified Refurbished MacBook Pro w/Touch Bar - 13"" Display - Intel Core i5 - 8 GB Memory-256GB Flash Storage - Space Gray",,,,Apple,APPLE LAPTOP,Refurbished
6549428,"Apple - Geek Squad Certified Refurbished Macbook - 12"" Display - Intel Core M3 - 8GB Memory - 256GB Flash Storage - Rose Gold",5.0,1.0,False,Apple,APPLE LAPTOP,Refurbished
6549430,"Apple - Geek Squad Certified Refurbished MacBook Air - 13.3"" Display - Intel Core i5 - 4GB Memory - 256GB Flash Storage - Silver",,,,Apple,APPLE LAPTOP,Refurbished
6549431,"Apple - Geek Squad Certified Refurbished MacBook Pro 13.3"" Laptop - Intel Core i7 with 8GB Memory - 750GB HDD - Silver",,,,Apple,APPLE LAPTOP,Refurbished
6549432,"Apple - Geek Squad Certified Refurbished MacBook Pro - 13"" Display - Intel Core i5 - 8 GB Memory - 256GB Flash Storage - Silver",4.1,29.0,False,Apple,APPLE LAPTOP,Refurbished
6549433,"Apple - Geek Squad Certified Refurbished MacBook® - 12"" Display - Intel Core M - 8GB Memory - 256GB Flash Storage - Gold",,,,Apple,APPLE LAPTOP,Refurbished
6549435,"Apple - Geek Squad Certified Refurbished MacBook Air 13.3"" Laptop - Intel Core i5 with 4GB Memory - 128GB SSD - Silver",,,,Apple,APPLE LAPTOP,Refurbished
6549717,"Lenovo - ThinkPad E16 Gen 1 16"" Laptop - Intel Core i5 with 16GB Memory - 256GB SSD - Black",4.9,10.0,False,Lenovo,SO LAPTOPS,New
6549720,"Lenovo - ThinkPad E16 Gen 1 16"" Touch-Screen Laptop - Intel Core i5 with 16GB Memory - 512GB SSD - Black",4.3,3.0,False,Lenovo,SO LAPTOPS,New
6549730,"Lenovo - ThinkPad E14 Gen 5 14"" Touch-Screen Laptop - Intel Core i7 with 16GB Memory - 512GB SSD - Black",4.8,8.0,False,Lenovo,SO LAPTOPS,New
6550200,"Apple - Geek Squad Certified Refurbished MacBook Pro 16"" Laptop - M2 Pro chip - 16GB Memory - 1TB SSD - Space Gray",2.5,6.0,False,Apple,APPLE LAPTOP,Refurbished
6550201,"Apple - Geek Squad Certified Refurbished MacBook Pro 16"" Laptop - M2 Max chip - 32GB Memory - 1TB SSD - Space Gray",,,,Apple,APPLE LAPTOP,Refurbished
6550202,"Apple - Geek Squad Certified Refurbished MacBook Pro 16"" Laptop - M2 Pro chip - 16GB Memory - 512GB SSD - Space Gray",5.0,3.0,False,Apple,APPLE LAPTOP,Refurbished
6550203,"Apple - Geek Squad Certified Refurbished MacBook Pro 16"" Laptop - M2 Pro chip - 16GB Memory - 512GB SSD - Silver",5.0,3.0,False,Apple,APPLE LAPTOP,Refurbished
6490129,"Apple - Geek Squad Certified Refurbished MacBook Air 13.3"" Laptop - Intel Core i5 - 8GB Memory - 128GB Solid State Drive - Space Gray",4.1,143.0,False,Apple,APPLE LAPTOP,Refurbished
6490130,"Apple - Geek Squad Certified Refurbished MacBook Air 13.3"" Laptop - Intel Core i5 - 8GB Memory - 256GB Solid State Drive - Space Gray",4.2,52.0,False,Apple,APPLE LAPTOP,Refurbished
6490131,"Apple - Geek Squad Certified Refurbished MacBook Air 13.3"" Laptop - Intel Core i5 - 8GB Memory - 128GB Solid State Drive - Silver",4.1,143.0,False,Apple,APPLE LAPTOP,Refurbished
